landcover_propforest,landcover_prophighshrub,landcover_proplowshrub,landcover_propreed,landcover_propsaltmarsh,landcover_propswamp,lidar_C_ppr,lidar_HH_reedveg_prop,lidar_HH_sd,lidar_HH_sd_low,lidar_VD_1_2,lidar_VD_2_3,lidar_VV_kurt,lidar_VV_p25,lidar_VV_std,optical_NDVImed,optical_NDVIsd_hor_100m,optical_NDVIstd,radar_VHsd_hor_100m,radar_VHstd,radar_VVmax,radar_VVstd,occurrence,x,y
0,0,0,0,0,0,0.428571433,18,1.032334089,1.032334089,0.180094793,0.194312796,-0.688575983,0.409500003,1.164740682,0.133511513,0.137233868,0.142681539,1.741186857,2.965557575,-13.51565933,2.137420416,0,266590.1937,522241.6217
294.8520508,0,0,376.9879456,0,861.1359253,0.962279618,0,0.13499859,0.13499859,0,0,-0.525036871,0.123999998,0.027120877,0.663588405,0.078413121,0.067558393,1.049662232,2.236545086,-9.061837196,2.357447863,0,213883.6287,544715.6643
0,0,0,0,0,3690,0.885215819,19,1.360063076,0.817807496,0,0,-0.467614979,0.096000001,0.088665791,0.651089549,0.075287424,0.199722588,1.252952933,2.629299402,-7.090771198,2.719757795,0,200618.2661,519840.4899
0,996,0,0,0,2006.876465,0.198847264,13,1.751652241,0.583067238,0,0,1.228810072,0.1435,0.111695744,0.393230349,0.088642843,0.148395181,1.697626233,3.395949364,-10.12465096,1.883517623,0,193499.736,531312.8011
0,0,0,671.1166382,0,711.9462891,0,34,4.670809746,0.765668869,0,0,-3,0,0,-0.171402648,0.302982539,0.192763597,2.978521585,3.029454231,-2.332243919,3.71326232,0,169822.2186,483706.5347
43.90399933,0,0,206.1380768,0,4265.138184,0.398710161,19,5.375483036,1.254097939,0.270031542,0.222082019,-0.768559813,0.908999979,1.286225319,0.580900967,0.026867138,0.09689571,1.572828531,2.303474188,-6.540086269,2.365745783,0,229606.0185,576281.0323
43.20199966,0,0,0,0,0,0.495951414,5,3.770204306,0.525787771,0.135317996,0.056833558,-1.207344532,2.009500027,3.346523285,0.666079581,0.042680748,0.150911883,1.149100304,2.202070475,-3.666609287,2.021020889,0,210551.4777,602571.6552
130.5263672,0,0,330.9440918,0,3609.425293,0.865979373,82,0.981429279,0.531664789,0.307692319,0,-1.518724203,0.194999993,0.482109159,0.387715548,0.047304455,0.130778402,0.701230884,2.586181879,-4.700362682,3.027270079,0,189194.4536,533452.4732
0,0,0,2646,0,2646,0.840816319,38,0.494716197,0.494716197,0,0,0.262424409,0.243750006,0.182098866,0.590922117,0.034017362,0.067179061,1.217757225,3.210959435,-8.67425251,2.162633896,0,205394.8756,535239.1614
174.2859497,0,0,0,0,0,0.661510468,24,1.871913791,1.515506506,0.387096763,0.266129047,-0.607071519,1.276749969,1.071686625,0.607239127,0.142314464,0.076532036,1.984283686,2.332820415,-6.476411819,2.061659098,0,241167.5758,529354.5994
0,0,0,0,0,0,0.999637425,7,6.400743484,0.540151417,0,0,-3,0.112999998,0,0.662913501,0.047939293,0.11205896,1.752030373,2.787784576,-7.378837585,2.241867781,0,235293.8118,463901.9607
338.0159302,0,0,1303.529907,0,3507.513916,0.372677594,10,5.152552128,1.739401817,0.005328597,0,1.441815019,9.702750206,3.40695262,0.690979719,0.038802929,0.104437478,1.46421361,2.2234869,-6.537258148,2.097846508,0,270142.6995,543162.5411
0,0,0,0,0,2747,0.996958196,2,6.391751766,0.866618454,0,0,-1.5,0.101999998,0.127655789,0.705965459,0.098874614,0.08576259,2.163581848,2.346782684,-9.182944298,1.718547583,0,248394.8337,560518.6566
0,0,0,0,0,0,0.245660186,5,7.84635973,1.366026282,0.153417021,0.150627613,-0.360242695,0.549000025,2.398408413,0.698028088,0.090368383,0.133181661,3.200458765,2.456800699,-5.538550854,2.210067272,0,215561.1206,458227.9012
171.7919922,0,0,1213.418335,0,1416.195679,0.47320807,80,1.686654687,0.584550261,0.383091152,0.124174371,-1.059648991,0.312000006,0.685141563,0.252298206,0.142716974,0.239532262,1.866829515,2.492575645,-5.606720448,2.708326578,0,153218.1709,496724.5841
0,0,2898,2093.033936,0,2257.033936,0.684640527,97,2.774878979,0.454934448,0.847150266,0.03626943,1.594653845,1.20449996,0.463902593,0.529765427,0.061396487,0.179981515,1.159393311,2.335994244,-7.009347916,3.18710494,0,190066.0846,514106.2294
0,0,0,0,0,0,0.294487417,2,6.217837811,0.723633707,0.037011653,0.076422207,-0.834424436,4.174250126,3.130990505,0.699917674,0.050862312,0.033925127,2.116921902,2.184718609,-4.154609203,2.019894838,0,240959.1836,498244.9452
0,0,0,0,0,0,0,0,0.114314139,0.114314139,0,0,-1.5,0.0155,0.033369981,-0.143296137,0.137359172,0.095396668,1.017438769,3.860019207,-14.9896574,2.495117188,0,195216.0961,437699.1548
0,0,0,0,0,0,0.976662755,2,0.280548275,0.280548275,0,0,-0.220543221,0.112999998,0.063587323,0.668779016,0.052872963,0.138741687,0.55665642,2.160888672,-8.905942917,2.368770838,0,231145.3481,573713.0172
0,0,0,0,0,0,0.752206385,40,0.595168471,0.595168471,0.120547943,0.002739726,1.911036015,0.174999997,0.408760726,0.455500424,0.243863061,0.178420201,1.70639348,2.682576895,-0.846724391,3.021461964,0,259668.4804,585398.6249
129.4016418,0,0,42.02804947,29.84983253,41,0.65605098,5,6.831501961,1.080563664,0.064814813,0.145833328,-0.796660781,3.190500021,2.325114012,0.53863126,0.120499842,0.081723921,3.498545408,2.093523502,-6.727301598,2.00474906,0,243132.7514,445818.3561
86.9391861,0,0,0,0,0,0.998719573,8,0.630400717,0.630400717,0,0,-3,0.128000006,0,0.668464601,0.020904329,0.05660158,0.709299743,2.503092051,-9.396543503,2.032912254,0,240367.8686,559965.7538
175.5039063,0,0,0,0,4633,0.642466843,109,0.482540041,0.482540041,0.29475984,0.008733625,-0.802212059,0.150999993,0.532765329,0.560453057,0.064324766,0.14997232,0.616635501,3.751680613,-6.545375347,3.349538326,0,193245.1192,532532.6294
1630.531982,1328,0,1754.349976,0,2706.818115,0.999345124,9,5.248174191,1.647482276,0,0,-3,0.111000001,0,0.527902186,0.050243311,0.149279267,2.520474434,2.501443386,-8.130905151,2.253374815,0,198864.2817,525757.1162
643.6679688,332,644.2739868,726.2839355,0,3157.615967,0.250919372,38,4.649417877,0.946083784,0.050604228,0.043429002,-1.119554639,1.952749968,3.412897825,0.605066419,0.058054999,0.180833966,1.249488592,1.911471605,-6.524289131,1.91860044,0,198144.25,525774.4001
87.80799866,0,0,0,0,4592,0.336038947,94,0.636326432,0.636326432,0.305623472,0.076609619,-0.777993262,0.377999991,0.623098016,0.565435171,0.073207237,0.119151376,0.503870189,2.951569796,-4.412415504,2.713380337,0,231475.6793,575857.9025
0,0,0,0,0,0,0.961783469,11,0.465691149,0.465691149,0,0,-0.297398567,0.194000006,0.069635943,0.707126617,0.133629516,0.079486392,0.949884593,2.607977152,-9.26885128,2.16455245,0,231835.742,577164.1492
42.27199936,0,0,42.27199936,0,80.13600159,0.970546961,23,7.982388973,0.98529011,0.023809524,0,15.05826378,0.208250001,0.164855719,0.213980779,0.186299324,0.022447838,2.379710674,2.558746099,-4.83736372,2.598011971,0,244024.6874,443788.4644
0,0,0,0,3210,0,0.999296248,0,0.083862796,0.083862796,0,0,-3,0.134000003,0,0.417525828,0.162774235,0.150389925,0.843500733,2.612436533,-7.677294731,2.047535419,0,238959.2214,608359.1537
0,0,0,0,0,0,0.946778715,7,1.275076509,1.216382384,0,0,0.144891918,0.172999993,0.134735242,0.61980319,0.034295376,0.123048022,0.588948011,2.75938797,-8.236987114,2.60667038,0,267567.9034,522635.4874
131.5998993,0,0,82.36009979,0,4387.359863,0.812297761,0,0.099992625,0.099992625,0,0,-0.502076507,0.074249998,0.061404951,0.668492615,0.035348054,0.102897845,0.690241992,2.671273708,-7.441592693,1.969635963,0,241686.3444,574177.885
0,4980,0,790.7789917,0,3291.779053,0.354483485,49,2.55330658,1.304448128,0.191714048,0.047116164,4.983875751,0.194999993,1.694468498,0.407793522,0.067167975,0.164126679,1.246008515,2.127346039,-6.728001118,1.795934439,0,193434.6789,530561.4288
0,0,0,0,0,0,0.997037053,0,0.170695007,0.170695007,0,0,-1.003959417,0.192249998,0.066035502,0.703819096,0.036953013,0.073594004,0.90626508,2.38944006,-6.971753597,2.397268534,0,214288.0492,520801.0711
0,0,0,0,0,0,0.99579829,11,1.150443673,0.288819164,0,0,-1.498630166,0.21525,0.32411316,0.707068741,0.026875287,0.062250532,0.434618592,2.547264338,-5.969111443,2.575858355,0,235351.0282,552161.386
0,0,0,0,0,1271,0,56,0.701593459,0.701593459,0,0,-3,0.125,0,0.266839564,0.129913345,0.127715692,1.983716369,2.339447975,-10.43621159,2.414943933,0,200324.5389,525788.577
169.9362183,0,0,252.4662476,0,2952.530029,0.991902828,18,4.893578529,1.406766176,0,0,-0.698836744,0.115500003,0.023895606,0.509030044,0.043567341,0.148709729,2.451258421,2.483994961,-9.828492165,2.113506317,0,200802.4653,518853.7087
516.7103271,0,0,552.6564941,0,3033.956299,0.695454538,10,6.63189888,0.577256858,0.007462686,0.02238806,-1.094252944,4.788249969,4.764843941,0.689425766,0.02510065,0.049872868,1.732017756,1.92045331,-6.067957401,1.95404017,0,223534.2733,563159.0503
0,0,0,2181.477539,29.65800095,2181.477539,0.830996335,40,2.471974373,1.287174463,0.192139745,0,-0.325832665,0.160999998,0.589826047,0.426487774,0.131811574,0.088613212,1.674094677,1.678941369,-4.973470688,1.754593611,0,193300.2298,532346.0207
0,0,0,0,0,4345.150391,0.99333334,14,1.689503312,0.869173467,0,0,-0.374460369,0.115999997,0.027732853,0.430185109,0.061264921,0.076853238,0.820374191,3.627841234,-8.028898239,2.839382172,0,204783.0975,525630.6564
0,663.8300781,966,0,0,1762.575317,0.700374544,43,1.599950314,1.437949061,0.209374994,0.0625,0.138445795,0.201000005,0.621156454,0.51694113,0.079624593,0.121590853,1.91057229,2.324182749,-7.147711277,2.235288143,0,202391.0265,523679.7259
1459.084106,0,0,1665.331421,0,1848.337402,0.921271741,14,6.101837635,0.437318712,0,0,1.340901017,0.189250007,0.092855394,0.740005255,0.177109644,0.15213193,3.117500305,1.947428226,-7.584011555,2.191353798,0,196633.8901,531968.0682
0,0,0,0,0,0,0.9914397,0,0.112662762,0.112662762,0,0,-1.405482531,0.122000001,0.104779504,0.71941936,0.011110533,0.029425373,0.568570435,2.075498104,-7.222094059,1.964800596,0,217231.6263,532797.0904
0,0,0,0,0,4961,0.93794328,66,0.652745783,0.652745783,0,0,-0.075340435,0.160500005,0.060247619,0.586243868,0.04469151,0.057140969,0.771973252,2.481587648,-10.05739784,1.974131346,0,228875.2966,577972.4306
945.4859619,9628,0,1151.135864,0,778.8005371,0.196221322,0,2.756557941,1.290033102,0.051040966,0.047683008,-1.375123143,1.588999987,3.741018295,0.362236887,0.026169745,0.151025429,1.115078449,1.885653973,-6.06105423,1.787027955,0,192979.8268,533608.7564
86.85800171,0,0,42.95399857,0,2091,0.487155974,29,7.510375023,1.359687209,0.162790701,0.195885509,-0.875553489,1.767500043,1.596914291,0.578999877,0.035349768,0.100746565,1.465359807,2.437118769,-6.764449596,2.409630299,0,231026.6905,574543.8296
86,37516,0,86,0,0,0.263024688,0,1.768347144,0.394338995,0.09530624,0.094161421,-1.23028338,1.653249979,2.903236389,0.413787603,0.020940196,0.157817274,0.497630507,2.063517332,-6.44998455,1.708173633,0,191927.3062,535108.8645
0,0,0,0,0,0,0.993386269,16,0.420780897,0.420780897,0,0,-1.07887423,0.128999993,0.080427356,0.584034383,0.044696461,0.069380917,1.029406548,2.47055459,-7.383611679,2.505042791,0,208589.4733,601419.0227
214.3439941,0,0,208.7839966,0,328.3159485,0.988591909,0,4.033182621,0.144767895,0,0,-0.711999655,0.055,0.044727165,0.661704779,0.047620725,0.073529713,0.903698742,2.571877241,-6.175510406,2.830498934,0,213829.2806,544669.9915
0,0,0,0,0,0,0.984336734,0,0.098192558,0.098192558,0,0,-0.34945637,0.086750001,0.040738579,0.60951215,0.032061242,0.078108303,0.885384023,2.871302605,-9.005965233,2.326346397,0,206163.3847,602365.9029
0,0,0,0,0,0,0.966792464,26,3.817417383,1.226061821,0,0,20.98077583,0.145500004,0.087394893,0.657118082,0.090317242,0.156020775,1.075491428,1.792899489,-8.890886307,1.854690909,0,197704.5699,436563.5492
0,0,0,0,0,0,0.99640286,3,2.079846382,0.263086349,0.166666672,0,-1.432053804,0.347499996,0.364759594,0.776258707,0.022148408,0.127577335,0.548818469,2.909847498,-8.45148468,2.691292524,0,217745.978,546648.7497
0,0,0,0,3630,0,0.992069185,0,0.225277498,0.225277498,0,0,5.075352669,0.602500021,0.181917965,0.493081778,0.039539896,0.150957108,0.948257148,4.033145905,-7.631503582,2.415531397,0,223512.3246,604223.1481
0,0,0,0,0,4961,0.749206364,119,0.369646966,0.369646966,0.506329119,0,-1.755694032,0.170000002,0.597504318,0.402725935,0.037333559,0.16169551,0.707999766,2.997205496,-8.958051682,2.805440426,0,191303.6404,533001.7783
0,0,1610,1754.124023,0,2492.124023,0.461511433,93,13.32854366,0.302762061,0.34986946,0.005874674,-1.175805092,0.193000004,0.595696628,0.272140324,0.032930627,0.201001123,0.542469442,2.769247532,-7.107299805,2.765203476,0,187934.3051,514237.4275
85.29147339,0,0,42.27199936,0,0,0.994727612,10,2.56983161,0.405853838,0,0,-1.482777357,0.119000003,0.047954839,0.690611839,0.044160306,0.039316874,0.964871109,2.668076515,-7.140381336,2.005771399,0,248725.4431,436920.9043
171.7479553,0,0,84.30004883,0,327.5752869,0.879656136,27,2.615715027,1.271975875,0,0,-1.58169198,0.185499996,0.258795708,0.593474984,0.207687318,0.160747781,1.339417458,2.32131362,-9.209537506,1.707326651,0,182588.0089,493057.8968
43.75999832,0,0,0,0,0,0.376949161,18,2.336773396,1.110226154,0.064516127,0.019354839,16.9542923,0.102499999,0.659840584,0.117471382,0.284126818,0.155412078,3.565027714,1.381512165,-3.137971401,0.917482495,0,185744.2186,513760.318
84.28199768,0,0,84.28199768,0,205,0.385836393,78,0.928872108,0.928872108,0.276729554,0.075471699,-1.013283968,0.153249994,0.742533922,0.508176744,0.126795664,0.19201006,1.70959115,2.925663471,-4.876157284,2.653763771,0,245825.512,583239.6501
0,0,0,0,0,0,0.660899639,16,3.147254705,1.44062674,0.058419243,0.027491409,21.19257545,0.220500007,0.590912759,0.3637169,0.169888943,0.126611739,2.615281105,2.334613085,-8.69730854,2.48674202,0,267092.3423,523584.1406
302.8560791,0,0,248.2820282,0,2951.682373,0.727272749,32,5.076879501,1.3307271,0.115107916,0.115107916,-0.549201787,0.277999997,1.552076936,0.654882193,0.033825763,0.13615106,1.306713223,2.117788076,-4.080617428,2.134748936,0,234846.59,575285.1213
261.7539978,0,0,42.95399857,0,0,0.999261439,3,5.281364441,1.293120503,0,0,-3,0.137999997,0,0.725055397,0.030348558,0.079978399,1.170880556,2.081547737,-9.470790863,1.846176982,0,241177.0446,496514.5741
86.89665222,0,0,0,0,0,0.921036005,14,0.469548374,0.469548374,0,0,2.63162756,0.217999995,0.174946442,0.680243969,0.061138887,0.117706589,0.842217624,3.153412342,-7.789792061,2.688278198,0,203829.7542,507905.8024
0,0,0,0,0,2745.72583,0.605710387,64,3.310472488,0.816173911,0.163793102,0.05172414,0.781914771,0.15975,0.631311238,0.591408789,0.075898647,0.167139307,1.049756289,1.750419378,-7.129322052,2.024976254,0,199244.1167,527948.4776
0,0,0,0,0,0,0.518723965,19,1.588025808,1.069228768,0.002898551,0,1.36074245,0.229000002,0.169135869,0.399656743,0.0813393,0.160381541,2.173832417,3.031205177,-11.5794487,2.232334137,0,229988.8551,552421.8951
0,0,0,0,0,0,0.958677709,0,8.455354691,0.070691071,0,0,-0.647660732,0.101999998,0.046447124,0.472695351,0.070980258,0.127773419,1.699098825,3.112841129,-5.440823078,2.532090902,0,194127.0819,454847.2939
0,0,0,0,0,0,0.576045632,14,1.024636865,0.92023927,0.019431988,0,0.218627766,0.234999999,0.239207655,0.485608727,0.083924733,0.091138504,1.668310285,2.114061356,-8.096774101,2.887925625,0,267400.3352,522787.2953
0,0,0,0,0,3567,0.996653259,33,0.5985412,0.5985412,0,0,-0.398655623,0.136999995,0.030029319,0.630427957,0.088647783,0.198264226,1.24881053,2.248226404,-6.157645226,2.989796162,0,202925.5293,527748.8204
0,0,0,0,0,0,0.71282053,3,5.939310074,0.762905061,0,0,0.481713057,0.141000003,0.059541635,0.423420995,0.192203566,0.110802457,3.625533104,3.229259014,-9.009744644,2.780462027,0,158676.3088,450716.5026
385.1239929,0,0,794.0759277,0,4224.675781,0.908668756,11,3.968782425,1.47082746,0,0,0.025069911,0.178499997,0.087285705,0.644348025,0.034441497,0.075121798,1.814959049,2.449575901,-8.662900925,2.072443485,0,239015.5109,576986.5791
472.0960083,0,0,293.6881104,0,1107.180054,0.61016947,0,0.140236408,0.140236408,0,0,-3,0.064999998,0,0.383597881,0.113273591,0.18503733,0.593684375,4.313691616,-6.908584595,4.449716091,0,148772.8784,476477.5662
0,0,0,0,0,0,0.369369358,7,5.977953434,0.662502348,0.023469388,0.05102041,-0.761617899,7.41050005,5.109258175,0.698529363,0.030458435,0.073452532,1.678631544,2.642067671,-8.84043026,1.759144783,0,213838.4704,520714.4633
0,0,0,0,0,4961,0.58293587,103,0.586039841,0.586039841,0.388818294,0.153748408,-0.501363158,0.905499995,1.113809228,0.484447837,0.029157195,0.157592118,0.676093757,2.485418081,-8.04132843,2.559689999,0,209777.2231,596488.0731
85.68000031,0,0,84.30999756,0,42,0.908794761,15,4.626723289,1.286028028,0.008928572,0,28.91155243,0.140000001,0.129304051,0.346471369,0.15213953,0.196168244,2.579360962,2.185362101,-4.252862453,2.392422915,0,187016.7255,501927.5472
216.1243134,0,0,127.0403519,29.81868362,42,0.989333332,1,3.931275845,1.818073273,0,0,-0.93606478,0.3495,0.256434917,0.392788559,0.233903497,0.169063389,2.453711987,2.413888454,-6.464998722,2.240056515,0,206168.6797,474732.7304
0,0,0,0,0,3853.150635,0,17,0.821546376,0.613911867,0,0,-3,0.174999997,0,0.412983626,0.10235621,0.123982444,1.78041172,2.611070395,-5.117581844,2.731910944,0,231025.7583,577679.9133
86.46859741,0,0,42.95399857,29.89484406,0,0.229012758,0,5.901696682,0.966275632,0.070993029,0.050304879,-0.899026632,4.051249981,3.098350048,0.604337633,0.042129599,0.051981073,2.014433146,3.02905035,-7.591702461,2.654681206,0,217026.732,542415.5439
0,0,0,0,3630,0,0.998678982,1,0.197128564,0.197128564,0,0,-3,0.136000007,0,0.463773131,0.046997253,0.134407848,0.636063874,2.796149969,-7.417325974,2.232256889,0,269805.8419,586080.394
172.0360413,0,0,332.7241516,0,1068.171997,0.815697253,52,5.022312164,0.678153336,0,0,7.649992943,7.456999779,1.987405062,0.63908124,0.122189894,0.031368744,1.398254275,2.590197563,-6.437494755,1.988950968,0,227755.1704,527693.544
131.7120056,0,0,41.2480011,0,614.8233032,0.408593744,30,4.910410881,0.686653793,0.114927344,0.001321004,1.721177459,0.191,0.375807375,0.56035161,0.066246413,0.157923788,2.87367487,2.483455896,-8.578291893,2.230692625,0,198647.5863,519416.438
0,0,0,0,60.95999908,0,0.800894856,0,2.858743429,0.396557391,0,0,1.659822822,0.196999997,0.093759827,0.585062742,0.036513038,0.119699784,1.045342088,2.809231043,-3.717197657,2.607808828,0,241132.5426,532931.8861
0,0,0,0,121.9199982,0,0.688067019,9,7.944147587,1.054375291,0.006711409,0.015659954,-1.455872536,0.365999997,4.798439026,0.703822911,0.125225157,0.072806746,1.708525419,2.314324379,-8.415439606,1.694478512,0,260901.687,479421.7179
0,0,0,0,0,4961,0.975675702,111,0.208541334,0.208541334,0.277777791,0,-1.58662653,0.161500007,0.46144411,0.387051851,0.021481194,0.178259924,0.521915197,3.445643663,-6.919121265,2.887826443,0,209372.8084,595024.8798
0,0,0,0,0,0,0.846896529,40,0.675699174,0.675699174,0.585585594,0.013513514,0.245509773,0.882250011,0.450788081,0.570202529,0.069672599,0.120954446,0.792941391,2.665480375,-8.057418823,2.413053036,0,183682.8203,449622.6613
0,0,0,0,88.15200043,2665,0.850241542,5,0.319393903,0.319393903,0.255319148,0,-0.455522597,0.118000001,0.568759859,0.643907011,0.049947284,0.08470571,0.84612298,2.40291214,-7.497697353,2.195704699,0,241749.2998,574399.9054
0,0,322,82.29098511,0,4592.291016,0.787176013,111,0.248154834,0.248154834,0.272435904,0,-0.856825948,0.246749997,0.476157099,0.356409609,0.02154362,0.192019671,0.481208086,2.698526144,-6.602012634,2.677564383,0,210635.4583,594897.3859
690.0518799,0,0,638.9799805,121.5441895,698.3980103,0.960359037,32,5.022295475,1.00622642,0,0,14.70624447,0.151999995,0.08358676,0.666697323,0.105128825,0.082401522,2.31567049,2.542113066,-8.110044479,2.262702227,0,195608.6454,528625.6741
42.27604675,0,0,248.1780243,0,2419.901855,0.963693738,15,4.037292957,0.913384378,0,0,0.780042827,0.219500005,0.202247173,0.618398488,0.037688106,0.069967747,0.975282013,2.440333605,-5.464252472,2.452854395,0,224469.6333,562240.7762
0,0,0,0,0,0,0.96556294,0,0.069981173,0.069981173,0,0,-0.218065456,0.125750005,0.094420001,0.466580033,0.167874768,0.166392431,1.031536102,3.114340544,-8.836964607,2.115433693,0,210063.7382,598702.2934
42.27199936,0,0,42.27199936,123.8538895,0,0.971109629,0,0.16182664,0.16182664,0,0,1.288439512,0.186499998,0.080021158,0.693762302,0.023256138,0.074606553,0.421563983,3.113248587,-7.398006439,2.183764219,0,246398.4842,532253.2598
0,0,0,0,0,4961,0.76461041,109,0.719854236,0.249827385,0.340229899,0,-1.432524085,0.180999994,0.509634614,0.373287529,0.026571088,0.1465206,0.633459747,2.787229538,-7.343434811,2.365223646,0,190600.9793,532371.0523
215.7426453,0,0,85.78399658,0,0,0.907542586,12,2.928261518,1.281414032,0.583333313,0.140350878,2.089419365,0.936500013,0.73880589,0.760972261,0.040752113,0.085722938,1.659033775,2.128073931,-9.118126869,2.050871372,0,211076.5088,536219.4072
131.1718597,664.6810303,0,41.37200165,0,3403.115967,0.698961914,50,3.787718296,1.030586481,0.445402294,0.183908045,-1.559724689,0.221000001,0.79279846,0.573360085,0.068421677,0.150113359,2.034022331,2.331800699,-6.976084232,2.29234004,0,243113.1085,570603.3009
43.69465256,0,0,0,0,0,0.758134484,4,1.197622299,0.295354933,0.022421524,0.026905829,17.24321175,0.1655,0.39072898,0.603324652,0.067196973,0.155109257,1.462536573,2.280685902,-4.357212067,2.180600643,0,228700.7529,548500.7732
0,0,0,0,152.8834686,0,0.997572839,18,0.698471904,0.698471904,0,0,-1.5,0.532500029,0.349199414,0.6753968,0.078713514,0.066978164,0.627039075,1.886909842,-9.319451332,2.195807219,0,205986.9433,511600.3997
0,0,0,0,0,0,0.9993065,4,0.331559122,0.331559122,0,0,-3,0.092,0,0.611502945,0.028045263,0.142661005,0.460765034,3.29691267,-5.011791706,2.658358574,0,149733.2824,475597.1514
0,0,0,0,3630,0,0.994172513,0,0.125968337,0.125968337,0,0,-1.505033731,0.155000001,0.093484975,0.526891112,0.033344582,0.108346708,0.645437837,2.19831562,-7.904362202,2.123255253,0,228433.9676,604897.3349
0,2323.830078,1610,0,0,1966.725952,0.37312603,60,3.075196028,0.800603569,0.139061123,0.109831713,-1.003393173,1.534999967,2.517877817,0.378554046,0.048127655,0.166887999,2.075720549,2.613518476,-7.649431705,2.466782093,0,190549.3589,532890.3286
0,0,0,0,0,1353,0,2,0.18009676,0.18009676,0,0,-3,0,0,0.152183712,0.077928036,0.133251488,1.995963693,4.130480766,-10.85807228,3.110915899,0,198615.8574,524205.9007
87.51999664,0,0,0,0,0,0.876039922,12,0.419389933,0.419389933,0.263636351,0,-1.491689205,0.203250006,0.417314649,0.658544123,0.032385707,0.075380445,0.564344287,2.810474396,-7.161120892,2.176573753,0,247690.477,564164.1929
43.46959305,0,0,0,30.10419273,2788,0.791874528,64,5.227094173,0.647050619,0.1369863,0.003424658,3.033010006,0.202749997,0.421061575,0.566646338,0.112029582,0.071518071,1.941763043,2.878693104,-6.883953094,2.255737782,0,230174.6031,478596.7367
0,0,4508,3318,29.7736721,3318,0.486635953,106,0.596060872,0.526307166,0.748653471,0.001795332,-0.279225916,1.003250003,0.529278994,0.450114459,0.073686861,0.187770575,0.88536042,2.636003733,-6.983841419,2.558495522,0,190215.8722,514054.5317
0,0,0,0,2760,0,0.991917729,0,0.061203722,0.061203722,0,0,-1.04883647,0.160500005,0.052378785,0.612791419,0.072000131,0.129358798,0.675670147,2.464300871,-9.173752785,2.224449635,0,231739.6773,605240.4365
0,0,0,0,0,0,0.998944581,29,0.848345101,0.848345101,0.5,0.5,-2,1.825749993,0.571500003,0.635140657,0.026216364,0.141196817,1.312524319,2.732904673,-6.513398647,2.239726782,0,173786.2942,441392.6912
389.8756104,0,0,128.6929932,0,0,0.046462514,0,6.539810658,1.469200253,0.052048728,0.057585824,-0.192633256,2.538500071,4.164048672,0.634112716,0.04273669,0.135860473,2.449655771,1.918387771,-3.085958958,1.810176849,0,233368.2939,535920.4131
0,0,0,0,61.92694473,0,0.958031058,4,4.920613289,0.343699247,0,0,16.89988518,0.072999999,0.147443637,0.653390944,0.034443948,0.118626609,1.477203012,2.442802429,-7.312700272,2.77547574,0,216190.6094,532951.922
0,0,0,0,0,0,0.995994687,0,0.063041292,0.063041292,0,0,-1.545727015,0.160750002,0.028641462,0.687052727,0.031531997,0.049902234,0.48482573,2.386234999,-7.935413837,2.166607618,0,235089.0321,551783.5812
43.51460266,0,0,0,0,0,0.947232962,0,4.836257458,0.817442894,0,0,1.527384639,0.123999998,0.032370474,0.654284596,0.032002263,0.033938292,1.081787705,3.697138071,-8.762640953,2.292693377,0,233256.0627,536759.5889
131.0839539,332.7260132,0,0,0,205,0.376267135,15,4.83420372,1.522213459,0.094646275,0.148183554,-0.710612893,2.727250099,3.507266283,0.730633616,0.091625795,0.101890601,2.136066914,2.256610394,-5.505971909,2.164366722,0,217327.077,445302.1971
84.23696899,0,0,84.23696899,0,0,0.997224152,41,3.751629114,1.397034168,0,0,-1.525629878,0.237499997,0.045904111,0.604478836,0.149875373,0.138922006,1.374345899,2.321365833,-5.442090511,2.419398546,0,202507.9474,436402.3329
0,0,0,0,0,2173,0.79342103,13,1.222528815,0.398225069,0,0,-1.5,0.191499993,0.182706207,0.674619973,0.044190168,0.066874608,0.969448566,2.662813187,-9.292410851,2.111632824,0,204358.7562,520718.9771
0,0,0,0,0,3444,0.978371501,0,13.28157902,0.119207151,0,0,-0.66956836,0.128000006,0.041195147,0.626983166,0.02002719,0.158999309,0.66775471,2.841560841,-7.791220188,1.987896562,0,229335.6698,577279.321
345.1827087,0,0,330.7640381,0,3117.488037,0.967836261,1,0.228817031,0.228817031,0,0,0.110047385,0.0995,0.020105278,0.567478478,0.062015738,0.072654329,1.161020517,2.510870457,-8.196787834,2.18435955,0,241155.6378,575325.079
815.7800293,0,0,667.9282227,0,862.0599365,0.968717396,64,0.843382597,0.733997643,0.06666667,0,-0.266554236,0.364250004,0.28728351,0.608331382,0.193183258,0.131165475,2.305992365,2.599717617,-8.081726074,2.658867836,0,196416.6913,528195.2947
557.3560181,1660,0,598.4460449,0,3854.090088,0.997206688,12,4.523117542,0.651688278,0,0,-2,0.101999998,0.028000001,0.585646033,0.042204689,0.113969207,2.578550339,2.163158417,-9.699821472,2.163691998,0,191684.9785,534065.9789
260.5160217,0,322,881.5150757,0,1777.779053,0.969557166,64,0.779971361,0.779971361,0.083333336,0,1.520762324,0.187000006,0.292205364,0.583431482,0.087020591,0.175365612,0.947523177,2.412051916,-7.128064632,2.402098179,0,251193.3525,588615.3708
